raw,pctl
184.61,0.9787505
184.6,0.9789997
184.57,0.9794981
184.56,0.9797472
184.55,0.9799964
184.53,0.9809931
184.51,0.9817406
184.5,0.9819898
184.43,0.982239
184.34,0.9827373
184,0.9829865
183.99,0.9941993
183.98,0.9999302
183.97,1.006907
183.96,1.009648
183.95,1.014881
183.94,1.019366
183.93,1.021359
183.92,1.023352
183.91,1.024349
183.9,1.026841
183.89,1.028087
183.88,1.029333
183.87,1.035811
183.86,1.036559
183.85,1.037057
183.84,1.037306
183.83,1.037555
183.81,1.038054
183.8,1.038303
183.78,1.038552
183.77,1.038801
183.75,1.03905
183.71,1.0393
183.67,1.039549
183.63,1.039798
183.51,1.040296
183.43,1.040545
183.36,1.040795
183.2,1.041044
183.19,1.051011
183.18,1.056991
183.17,1.061725
183.16,1.065213
183.15,1.070197
183.14,1.072938
183.13,1.075928
183.12,1.07817
183.11,1.078918
183.1,1.079666
183.09,1.080911
183.08,1.081161
183.07,1.088885
183.06,1.089632
183.05,1.090131
183.04,1.090878
183.03,1.091127
183.02,1.091626
182.96,1.091875
182.93,1.093121
182.91,1.09337
182.88,1.093619
182.85,1.094118
182.84,1.094367
182.76,1.094616
182.4,1.094865
182.39,1.103088
182.38,1.112058
182.37,1.118536
182.36,1.12053
182.35,1.126012
182.34,1.129002
182.33,1.130995
182.32,1.133736
182.31,1.135231
182.3,1.137474
182.29,1.138221
182.28,1.138969
182.27,1.146195
182.26,1.147191
182.25,1.147939
182.23,1.149683
182.22,1.15068
182.21,1.151427
182.19,1.151676
182.17,1.151926
182.16,1.152175
182.14,1.152673
182.12,1.152922
182.11,1.153171
182.07,1.153421
182.04,1.15367
181.91,1.154168
181.87,1.154667
181.83,1.154916
181.6,1.155165
181.59,1.167873
181.58,1.1746
181.57,1.180082
181.56,1.182823
181.55,1.185066
181.54,1.188056
181.53,1.190298
181.52,1.193787
181.51,1.194285
181.5,1.194783
181.49,1.19578
181.48,1.197275
181.47,1.205747
181.46,1.205996
181.45,1.206245
181.43,1.206494
181.42,1.207491
181.41,1.208239
181.4,1.208986
181.36,1.209235
181.34,1.209734
181.32,1.209983
181.24,1.210232
181.19,1.210481
181.18,1.21073
181.12,1.211229
180.8,1.211727
180.79,1.224435
180.78,1.230415
180.77,1.237143
180.76,1.242375
180.75,1.246113
180.74,1.249601
180.73,1.253339
180.72,1.25608
180.71,1.257575
180.7,1.258821
180.69,1.260565
180.68,1.261312
180.67,1.270283
180.66,1.27103
180.65,1.272525
180.64,1.273024
180.63,1.273522
180.62,1.274768
180.61,1.275266
180.6,1.276014
180.58,1.276263
180.57,1.276761
180.56,1.27701
180.55,1.278505
180.45,1.278755
180.44,1.279004
180.41,1.28
180.32,1.28025
180.23,1.280748
180.2,1.280997
180.01,1.281246
180,1.281745
179.99,1.2952
179.98,1.301928
179.97,1.307908
179.96,1.31314
179.95,1.317875
179.94,1.321861
179.93,1.324104
179.92,1.325599
179.91,1.327343
179.9,1.327842
179.89,1.32834
179.88,1.329337
179.87,1.336563
179.86,1.336812
179.85,1.337808
179.84,1.338058
179.82,1.339054
179.81,1.340799
179.8,1.341048
179.78,1.341297
179.77,1.341546
179.76,1.341795
179.74,1.34329
179.72,1.343539
179.7,1.343789
179.69,1.344038
179.67,1.344287
179.64,1.344536
179.6,1.345034
179.58,1.345284
179.55,1.345533
179.39,1.345782
179.21,1.346031
179.2,1.34653
179.19,1.359237
179.18,1.365965
179.17,1.372942
179.16,1.376181
179.15,1.380168
179.14,1.384653
179.13,1.387145
179.12,1.389636
179.11,1.390882
179.1,1.392128
179.09,1.393125
179.08,1.394371
179.07,1.40359
179.06,1.404088
179.05,1.404587
179.04,1.404836
179.01,1.405334
179,1.405833
178.98,1.40658
178.96,1.406829
178.94,1.407577
178.9,1.407826
178.84,1.408075
178.82,1.409072
178.78,1.409321
178.6,1.40957
178.49,1.410069
178.4,1.410318
178.39,1.424521
178.38,1.431996
178.37,1.438474
178.36,1.441215
178.35,1.446448
178.34,1.451182
178.33,1.453674
178.32,1.455667
178.31,1.458159
