delta,pctl
-62.83414,96.96433
-62.83539,96.96483
-62.83613,96.96557
-62.83663,96.96607
-62.83838,96.96657
-62.83962,96.96682
-62.84286,96.96707
-62.8461,96.96732
-62.84635,96.96757
-62.84635,96.96782
-62.84785,96.96807
-62.84809,96.96832
-62.84834,96.96856
-62.85358,96.96881
-62.85383,96.96906
-62.85407,96.96931
-62.85507,96.96981
-62.85582,96.97006
-62.85657,96.97031
-62.85756,96.97056
-62.85756,96.97081
-62.85956,96.97106
-62.85981,96.97155
-62.86155,96.9718
-62.8618,96.97205
-62.86504,96.97255
-62.86778,96.9728
-62.86878,96.97305
-62.86902,96.9733
-62.86927,96.97355
-62.87027,96.9738
-62.87152,96.9743
-62.87201,96.97454
-62.875,96.97479
-62.87525,96.97504
-62.87575,96.97529
-62.87874,96.97554
-62.88248,96.97579
-62.88298,96.97604
-62.88472,96.97629
-62.88497,96.97654
-62.88622,96.97679
-62.88721,96.97729
-62.88796,96.97753
-62.88896,96.97778
-62.88946,96.97803
-62.88996,96.97828
-62.8902,96.97878
-62.89045,96.97928
-62.8907,96.97953
-62.8912,96.97978
-62.89295,96.98003
-62.89519,96.98028
-62.89693,96.98077
-62.90117,96.98102
-62.90192,96.98127
-62.90366,96.98152
-62.90391,96.98202
-62.90416,96.98227
-62.90665,96.98277
-62.91288,96.98327
-62.91363,96.98351
-62.91388,96.98376
-62.91437,96.98426
-62.91936,96.98451
-62.91986,96.98501
-62.9226,96.98526
-62.9231,96.98576
-62.92484,96.98601
-62.92733,96.9865
-62.92908,96.98675
-62.92982,96.987
-62.93057,96.98725
-62.93107,96.9875
-62.93132,96.98775
-62.93132,96.988
-62.93207,96.98825
-62.93431,96.98875
-62.9353,96.989
-62.93904,96.98925
-62.93954,96.98949
-62.94054,96.99024
-62.94104,96.99049
-62.94178,96.99074
-62.94303,96.99124
-62.94702,96.99149
-62.94801,96.99174
-62.94951,96.99224
-62.94976,96.99248
-62.95026,96.99298
-62.9505,96.99323
-62.95349,96.99348
-62.95549,96.99373
-62.95972,96.99398
-62.96022,96.99448
-62.96072,96.99498
-62.96271,96.99523
-62.96371,96.99548
-62.96446,96.99597
-62.9657,96.99622
-62.9682,96.99647
-62.96844,96.99672
-62.96969,96.99697
-62.97069,96.99722
-62.97069,96.99772
-62.97218,96.99822
-62.97243,96.99847
-62.98589,96.99871
-62.98614,96.99896
-62.98763,96.99921
-62.98813,96.99946
-62.98938,96.99996
-62.98987,97.00021
-62.98987,97.00046
-62.99486,97.00071
-62.9976,97.00096
-62.99884,97.00121
-63.00059,97.00146
-63.00507,97.0017
-63.00532,97.00195
-63.00931,97.0022
-63.00956,97.00245
-63.0113,97.0027
-63.01155,97.0032
-63.0128,97.00395
-63.01554,97.0042
-63.01828,97.00445
-63.02052,97.00469
-63.02127,97.00519
-63.02177,97.00544
-63.02252,97.00569
-63.028,97.00594
-63.03099,97.00619
-63.03198,97.00694
-63.03348,97.00719
-63.03497,97.00744
-63.03522,97.00768
-63.03572,97.00793
-63.03697,97.00818
-63.03846,97.00843
-63.03896,97.00868
-63.03971,97.00893
-63.04021,97.00993
-63.04095,97.01043
-63.0412,97.01067
-63.0417,97.01117
-63.04195,97.01142
-63.04419,97.01167
-63.04594,97.01192
-63.04619,97.01267
-63.04968,97.01292
-63.05017,97.01317
-63.05217,97.01342
-63.05217,97.01391
-63.05316,97.01416
-63.05366,97.01441
-63.05441,97.01466
-63.06039,97.01491
-63.06039,97.01516
-63.06139,97.01541
-63.06288,97.01616
-63.06487,97.01641
-63.06662,97.01665
-63.07061,97.0169
-63.07185,97.01715
-63.07434,97.01765
-63.07484,97.01815
-63.07683,97.01865
-63.07833,97.0189
-63.08207,97.0194
-63.08306,97.01964
-63.09079,97.01989
-63.09129,97.02039
-63.09453,97.02064
-63.09627,97.02089
-63.10076,97.02164
-63.10698,97.02214
-63.10723,97.02288
-63.10948,97.02388
-63.10973,97.02413
-63.11421,97.02438
-63.11446,97.02463
-63.11496,97.02488
-63.11521,97.02513
-63.11795,97.02538
-63.11895,97.02562
-63.12019,97.02587
-63.12019,97.02612
-63.12069,97.02662
-63.12293,97.02687
-63.12368,97.02737
-63.12567,97.02762
-63.12567,97.02812
-63.12592,97.02861
-63.12767,97.02886
-63.12891,97.02911
-63.1314,97.02936
-63.13265,97.02986
-63.13514,97.03036
-63.13713,97.03061
-63.14112,97.03086
-63.14287,97.03111
-63.14561,97.03136
-63.14635,97.03161
-63.15059,97.0321
-63.15308,97.03235
-63.15408,97.0326
-63.15458,97.03285
-63.15508,97.0331
-63.15532,97.03335
-63.15757,97.0336
-63.15856,97.03385
-63.15956,97.0341
-63.16305,97.0346
-63.16704,97.03484
-63.16728,97.03534
-63.16828,97.03559
-63.16953,97.03584
-63.17052,97.03659
-63.17077,97.03684
-63.17177,97.03709
-63.17351,97.03734
-63.17351,97.03759
-63.17775,97.03808
-63.18298,97.03858
-63.18498,97.03883
-63.18697,97.03933
-63.18846,97.03958
-63.1922,97.03983
-63.19519,97.04008
-63.19619,97.04033
-63.19694,97.04058
-63.19893,97.04082
-63.19943,97.04107
-63.19943,97.04157
-63.19968,97.04182
-63.20018,97.04207
-63.20416,97.04232
-63.20416,97.04257
-63.20466,97.04282
-63.2074,97.04307
-63.20865,97.04357
-63.20915,97.04456
-63.21089,97.04481
-63.21288,97.04506
-63.21861,97.04531
-63.22061,97.04556
-63.2241,97.04581
-63.23033,97.04606
-63.23057,97.04631
-63.23082,97.04656
-63.23282,97.0468
-63.2388,97.04705
-63.24478,97.0473
-63.24577,97.04755
-63.24752,97.0478
-63.24777,97.04805
-63.25524,97.0483
-63.25549,97.04855
-63.25724,97.0488
-63.25749,97.04905
-63.25998,97.0493
-63.26272,97.04979
-63.26297,97.05004
-63.26347,97.05029
-63.26421,97.05104
-63.26496,97.05129
-63.26596,97.05154
-63.26945,97.05179
-63.27194,97.05204
-63.27293,97.05229
-63.27368,97.05254
-63.27792,97.05278
-63.27842,97.05303
-63.28016,97.05328
-63.28215,97.05353
-63.2829,97.05378
-63.28315,97.05403
-63.28365,97.05503
-63.28614,97.05528
-63.28664,97.05553
-63.28714,97.05652
-63.28764,97.05677
-63.29162,97.05702
-63.29262,97.05727
-63.2976,97.05777
-63.2986,97.05802
-63.2991,97.05901
-63.29984,97.05926
-63.30034,97.05951
-63.30159,97.05976
-63.30159,97.06001
-63.30259,97.06026
-63.30383,97.06051
-63.30408,97.06101
-63.30508,97.06126
-63.30657,97.06175
-63.30682,97.06225
-63.30782,97.0625
-63.30782,97.063
-63.31156,97.06325
-63.3123,97.0635
-63.31405,97.06375
-63.31554,97.064
-63.31579,97.06425
-63.31604,97.06475
-63.31704,97.06499
-63.31953,97.06524
-63.31953,97.06549
-63.32078,97.06574
-63.32302,97.06599
-63.32551,97.06649
-63.32626,97.06699
-63.32651,97.06724
-63.327,97.06749
-63.3275,97.06774
-63.32825,97.06823
-63.33448,97.06848
-63.33473,97.06898
-63.33523,97.06948
-63.33573,97.06998
-63.33573,97.07023
-63.33672,97.07048
-63.33971,97.07073
-63.34021,97.07097
-63.34096,97.07122
-63.34146,97.07147
-63.3422,97.07172
-63.3437,97.07197
-63.3442,97.07222
-63.34694,97.07272
-63.34843,97.07297
-63.35591,97.07322
-63.35616,97.07347
-63.35691,97.07396
-63.3594,97.07446
-63.35965,97.07471
-63.35965,97.07496
-63.36089,97.07521
-63.36139,97.07546
-63.36214,97.07571
-63.36264,97.07596
-63.36413,97.07621
-63.36812,97.07646
-63.36862,97.0772
-63.36887,97.07745
-63.37086,97.07795
-63.3726,97.0782
-63.3741,97.07845
-63.3741,97.0787
-63.37485,97.07895
-63.37559,97.07945
-63.37684,97.0797
-63.37734,97.07994
-63.37883,97.08044
-63.38257,97.08094
-63.38606,97.08119
-63.38681,97.08144
-63.38755,97.08169
-63.3893,97.08194
-63.39279,97.08219
-63.39553,97.08244
-63.39578,97.08293
-63.39627,97.08343
-63.39652,97.08368
-63.39827,97.08393
-63.39976,97.08418
-63.40026,97.08493
-63.40848,97.08543
-63.40873,97.08568
-63.41048,97.08592
-63.41073,97.08667
-63.41197,97.08692
-63.41297,97.08717
-63.41397,97.08742
-63.41571,97.08767
-63.41696,97.08842
-63.41945,97.08867
-63.42019,97.08891
-63.42144,97.08916
-63.42219,97.08941
-63.42443,97.08966
-63.42468,97.08991
-63.42543,97.09066
-63.42568,97.09141
-63.42817,97.09166
-63.42892,97.09215
-63.43515,97.0924
-63.43614,97.09265
-63.43689,97.0929
-63.43988,97.09315
-63.44013,97.0934
-63.44013,97.09365
-63.44063,97.0939
-63.44137,97.09415
-63.44262,97.0944
-63.44262,97.09489
-63.44412,97.09514
-63.44436,97.09539
-63.44586,97.09564
-63.4496,97.09614
-63.45084,97.09639
-63.45109,97.09664
-63.45483,97.09714
-63.45882,97.09764
-63.46231,97.09789
-63.4628,97.09813
-63.46305,97.09838
-63.4633,97.09888
-63.46505,97.09913
-63.46779,97.09938
-63.46928,97.09963
-63.47078,97.09988
-63.47103,97.10013
-63.47128,97.10038
-63.47626,97.10063
-63.47651,97.10088
-63.47701,97.10112
-63.48224,97.10137
-63.48299,97.10162
-63.48448,97.10187
-63.48473,97.10212
-63.48548,97.10237
-63.48672,97.10262
-63.48697,97.10287
-63.48772,97.10312
-63.48996,97.10337
-63.4937,97.10362
-63.49395,97.10387
-63.49569,97.10411
-63.49594,97.10436
-63.49769,97.10461
-63.50018,97.10561
-63.50043,97.10586
-63.50093,97.10636
-63.50143,97.10661
-63.50267,97.1071
-63.50392,97.10785
-63.50541,97.1081
-63.50666,97.10835
-63.50716,97.10885
-63.50815,97.1096
-63.50815,97.11084
-63.50915,97.11109
-63.51189,97.11134
-63.51264,97.11209
-63.51289,97.11234
-63.51438,97.11259
-63.51463,97.11284
-63.51712,97.11383
-63.52086,97.11408
-63.52136,97.11433
-63.52161,97.11458
-63.52211,97.11483
-63.5236,97.11508
-63.52634,97.11533
-63.52684,97.11558
-63.53058,97.11583
-63.53332,97.11657
-63.53457,97.11682
-63.53481,97.11707
-63.53606,97.11732
-63.53631,97.11757
-63.53656,97.11782
-63.53706,97.11807
-63.54005,97.11882
-63.54403,97.11906
-63.54603,97.11931
-63.54628,97.11956
-63.54677,97.12006
-63.54777,97.12031
-63.54777,97.12056
-63.54927,97.12081
-63.54952,97.12106
-63.55425,97.12131
-63.55425,97.12156
-63.55599,97.12181
-63.55674,97.12205
-63.55898,97.1223
-63.55948,97.12255
-63.55948,97.1228
-63.56073,97.1233
-63.56447,97.12355
-63.56496,97.1238
-63.56646,97.12405
-63.56671,97.12455
-63.5692,97.1248
-63.5697,97.12504
-63.57094,97.12529
-63.57443,97.12554
-63.58066,97.12579
-63.58315,97.12604
-63.5844,97.12629
-63.58465,97.12654
-63.58764,97.12704
-63.58963,97.12754
-63.59163,97.12779
-63.59237,97.12803
-63.59312,97.12828
-63.59437,97.12878
-63.59536,97.12903
-63.59586,97.12928
-63.59636,97.12953
-63.59661,97.12978
-63.60184,97.13028
-63.60284,97.13053
-63.60408,97.13078
-63.60558,97.13102
-63.61031,97.13152
-63.61031,97.13177
-63.61106,97.13202
-63.61131,97.13227
-63.6138,97.13252
-63.61405,97.13277
-63.6158,97.13302
-63.61679,97.13327
-63.62028,97.13352
-63.62103,97.13377
-63.62178,97.13402
-63.62227,97.13451
-63.62327,97.13476
-63.62402,97.13501
-63.62751,97.13526
-63.62776,97.13551
-63.6285,97.13576
-63.62975,97.13601
-63.631,97.13626
-63.63124,97.13676
-63.63249,97.13701
-63.63324,97.13725
-63.63349,97.1375
-63.63573,97.138
-63.63648,97.13825
-63.63997,97.1385
-63.65018,97.13875
-63.65043,97.139
-63.65168,97.13925
-63.65292,97.1395
-63.65317,97.13975
-63.65342,97.14
-63.65591,97.14024
-63.66189,97.14049
-63.66214,97.14074
-63.66563,97.14099
-63.66613,97.14149
-63.66638,97.14174
-63.66837,97.14199
-63.67012,97.14224
-63.67036,97.14274
-63.67061,97.14299
-63.67061,97.14398
-63.67311,97.14423
-63.67659,97.14448
-63.68232,97.14473
-63.68407,97.14498
-63.68432,97.14523
-63.6883,97.14548
-63.6903,97.14573
-63.69105,97.14598
-63.69105,97.14622
-63.69279,97.14647
-63.69279,97.14697
-63.69703,97.14747
-63.69703,97.14772
-63.69902,97.14797
-63.70226,97.14822
-63.7035,97.14847
-63.70575,97.14872
-63.70625,97.14897
-63.70674,97.14921
-63.70749,97.14946
-63.70799,97.14971
-63.70849,97.14996
-63.70874,97.15021
-63.71198,97.15046
-63.71223,97.15071
-63.71272,97.15096
-63.71447,97.15121
-63.71821,97.15146
-63.72144,97.15171
-63.72319,97.15196
-63.72369,97.1522
-63.72992,97.1527
-63.73266,97.15295
-63.7344,97.1532
-63.73615,97.15345
-63.73939,97.1537
-63.73963,97.15395
-63.74113,97.1542
-63.74537,97.15445
-63.74736,97.15495
-63.7491,97.15544
-63.75035,97.15569
-63.7506,97.15594
-63.75159,97.15619
-63.75234,97.15644
-63.75259,97.15669
-63.75384,97.15744
-63.75508,97.15794
-63.75683,97.15818
-63.75832,97.15843
-63.75957,97.15868
-63.76131,97.15918
-63.76355,97.15968
-63.76455,97.15993
-63.7658,97.16018
-63.7663,97.16043
-63.76854,97.16068
-63.76929,97.16093
-63.76978,97.16142
-63.76978,97.16167
-63.77053,97.16192
-63.77128,97.16217
-63.77153,97.16242
-63.77178,97.16292
-63.77527,97.16367
-63.77626,97.16392
-63.77701,97.16416
-63.77801,97.16441
-63.77875,97.16491
-63.78025,97.16541
-63.78274,97.16591
-63.78399,97.16616
-63.78449,97.16641
-63.78648,97.16666
-63.78698,97.16691
-63.78772,97.16716
-63.78972,97.16765
-63.78972,97.1679
-63.78997,97.1684
-63.79096,97.16865
-63.79096,97.1689
-63.79595,97.16915
-63.79669,97.1694
-63.79744,97.16965
-63.79769,97.1699
-63.80093,97.17039
-63.80268,97.17064
-63.80417,97.17089
-63.80616,97.17114
-63.80641,97.17139
-63.80741,97.17164
-63.81015,97.17214
-63.8114,97.17239
-63.81214,97.17264
-63.81414,97.17289
-63.81464,97.17314
-63.81513,97.17338
-63.81638,97.17363
-63.81663,97.17388
-63.81812,97.17463
-63.81837,97.17488
-63.81912,97.17538
-63.81937,97.17563
-63.82136,97.17588
-63.82236,97.17637
-63.8261,97.17662
-63.8261,97.17687
-63.82759,97.17712
-63.82759,97.17762
-63.83183,97.17787
-63.83482,97.17812
-63.83706,97.17837
-63.83781,97.17862
-63.83806,97.17887
-63.84055,97.17912
-63.84105,97.17936
-63.84204,97.17961
-63.84229,97.18011
-63.84379,97.18086
-63.84379,97.18111
-63.84728,97.18161
-63.84753,97.18186
-63.84902,97.18211
-63.84977,97.18235
-63.85226,97.1831
-63.85625,97.1846
-63.85998,97.18485
-63.86148,97.1851
-63.86248,97.18534
-63.86273,97.18559
-63.86273,97.18609
-63.86273,97.18634
-63.86372,97.18659
-63.86497,97.18684
-63.86621,97.18709
-63.86696,97.18734
-63.87045,97.18759
-63.87195,97.18784
-63.87444,97.18809
-63.87469,97.18833
-63.87518,97.18858
-63.87718,97.18883
-63.87743,97.18933
-63.87917,97.18958
-63.88116,97.18983
-63.88391,97.19058
-63.88739,97.19083
-63.89238,97.19108
-63.89263,97.19207
-63.89312,97.19232
-63.89312,97.19307
-63.89512,97.19332
-63.89836,97.19357
-63.8991,97.19382
-63.8996,97.19407
-63.9021,97.19431
-63.9021,97.19456
-63.90234,97.19481
-63.90309,97.19506
-63.90658,97.19531
-63.91107,97.19556
-63.91181,97.19581
-63.91505,97.19606
-63.9163,97.19631
-63.91729,97.19656
-63.91879,97.19681
-63.92053,97.19706
-63.92053,97.1973
-63.92153,97.19755
-63.92203,97.1978
-63.92477,97.19805
-63.92527,97.19855
-63.92701,97.1988
-63.92701,97.19905
-63.93,97.1998
-63.93075,97.20005
-63.9315,97.2003
-63.93274,97.20054
-63.93349,97.20079
-63.93424,97.20129
-63.93698,97.20154
-63.93773,97.20179
-63.93997,97.20204
-63.94171,97.20229
-63.94246,97.20254
-63.94296,97.20279
-63.9467,97.20329
-63.94744,97.20353
-63.94819,97.20378
-63.94894,97.20403
-63.95168,97.20428
-63.95193,97.20453
-63.95318,97.20478
-63.95392,97.20503
-63.95542,97.20528
-63.95741,97.20603
-63.95766,97.20628
-63.96239,97.20652
-63.96239,97.20677
-63.96264,97.20727
-63.96364,97.20752
-63.96389,97.20777
-63.96464,97.20802
-63.96464,97.20852
-63.96563,97.20877
-63.96713,97.20902
-63.96813,97.20927
-63.96962,97.20976
-63.96962,97.21076
-63.97186,97.21101
-63.97261,97.21176
-63.97336,97.21201
-63.9751,97.21226
-63.97585,97.21325
-63.9771,97.2135
-63.97934,97.21375
-63.97934,97.214
-63.98009,97.21425
-63.98283,97.2145
-63.98308,97.21475
-63.98507,97.21525
-63.98656,97.21549
-63.98781,97.21574
-63.99005,97.21599
-63.99155,97.21699
-63.99279,97.21724
-63.99728,97.21749
-63.99778,97.21774
-64.00052,97.21799
-64.00102,97.21848
-64.0055,97.21873
-64.00575,97.21898
-64.006,97.21923
-64.00949,97.21948
-64.01024,97.21973
-64.01073,97.22023
-64.01098,97.22048
-64.01123,97.22073
-64.01173,97.22098
-64.01248,97.22123
-64.01323,97.22172
-64.01422,97.22197
-64.01472,97.22247
-64.01497,97.22272
-64.01497,97.22297
-64.0217,97.22322
-64.02319,97.22397
-64.02394,97.22496
-64.02494,97.22521
-64.02568,97.22546
-64.02618,97.22571
-64.03341,97.22596
-64.03441,97.22621
-64.03715,97.22671
-64.04014,97.22696
-64.04188,97.22721
-64.04637,97.2277
-64.04936,97.22795
-64.05284,97.2282
-64.05334,97.22845
-64.05384,97.2287
-64.05708,97.2292
-64.05783,97.22945
-64.05882,97.2297
-64.05907,97.22995
-64.06032,97.2302
-64.06082,97.23069
-64.06231,97.23169
-64.06406,97.23194
-64.06605,97.23219
-64.0663,97.23244
-64.0668,97.23269
-64.06779,97.23294
-64.06804,97.23319
-64.06854,97.23393
-64.06879,97.23418
-64.07103,97.23443
-64.07203,97.23518
-64.07203,97.23543
-64.07328,97.23568
-64.07402,97.23593
-64.07427,97.23618
-64.07477,97.23643
-64.07602,97.23667
-64.07776,97.23692
-64.07951,97.23742
-64.07976,97.23767
-64.0805,97.23792
-64.08349,97.23817
-64.08399,97.23842
-64.08449,97.23867
-64.08449,97.23892
-64.08499,97.23917
-64.08698,97.23942
-64.08897,97.23966
-64.09072,97.23991
-64.09246,97.24041
-64.09271,97.24066
-64.09446,97.24091
-64.0952,97.24116
-64.10019,97.24141
-64.10093,97.24166
-64.10143,97.24216
-64.10168,97.24265
-64.10243,97.2429
-64.10492,97.2434
-64.10592,97.2439
-64.10667,97.2444
-64.10991,97.24465
-64.11613,97.2449
-64.11663,97.24515
-64.11763,97.2454
-64.11788,97.24564
-64.11813,97.24589
-64.11838,97.24614
-64.11888,97.24639
-64.11962,97.24664
-64.12012,97.24689
-64.12162,97.24714
-64.12336,97.24739
-64.12361,97.24764
-64.12386,97.24839
-64.1271,97.24913
-64.13084,97.24963
-64.13208,97.24988
-64.13706,97.25038
-64.13731,97.25088
-64.13756,97.25113
-64.13831,97.25162
-64.13856,97.25187
-64.13906,97.25262
-64.14105,97.25287
-64.1413,97.25312
-64.14205,97.25337
-64.1423,97.25362
-64.14429,97.25387
-64.14454,97.25437
-64.14529,97.25461
-64.14728,97.25486
-64.14952,97.25511
-64.14952,97.25586
-64.15127,97.25611
-64.15226,97.25636
-64.15301,97.25661
-64.15401,97.25686
-64.15451,97.25711
-64.15501,97.25736
-64.15824,97.2576
-64.15849,97.25785
-64.15874,97.2581
-64.15949,97.2586
-64.16049,97.25885
-64.16223,97.2591
-64.16348,97.25935
-64.16398,97.2596
-64.16472,97.2601
-64.16597,97.26035
-64.16697,97.26059
-64.16746,97.26084
-64.16796,97.26109
-64.16971,97.26134
-64.1702,97.26159
-64.1722,97.26184
-64.17245,97.26209
-64.17394,97.26234
-64.17419,97.26259
-64.17594,97.26284
-64.17918,97.26309
-64.17942,97.26334
-64.18117,97.26383
-64.18241,97.26433
-64.18241,97.26458
-64.1854,97.26483
-64.18615,97.26508
-64.1874,97.26583
-64.18914,97.26608
-64.19114,97.26707
-64.19188,97.26732
-64.19213,97.26757
-64.19238,97.26782
-64.19288,97.26807
-64.19437,97.26832
-64.19537,97.26857
-64.19637,97.26882
-64.19936,97.26907
-64.19961,97.26932
-64.20409,97.26957
-64.20609,97.26981
-64.20758,97.27006
-64.20808,97.27031
-64.20858,97.27056
-64.21107,97.27081
-64.2158,97.27181
-64.21879,97.27206
-64.22253,97.27256
-64.22378,97.2728
-64.22378,97.27305
-64.22702,97.2733
-64.22727,97.27355
-64.22751,97.2738
-64.231,97.27405
-64.23125,97.2743
-64.23424,97.27455
-64.23748,97.2748
-64.23823,97.27505
-64.23997,97.27555
-64.24022,97.27654
-64.24346,97.27679
-64.2457,97.27704
-64.24595,97.27754
-64.24745,97.27779
-64.24845,97.27804
-64.24869,97.27854
-64.24944,97.27878
-64.24969,97.27928
-64.25293,97.27978
-64.25318,97.28003
-64.25542,97.28028
-64.25567,97.28053
-64.25592,97.28078
-64.25592,97.28103
-64.25642,97.28128
-64.25916,97.28153
-64.26065,97.28177
-64.26165,97.28252
-64.26265,97.28302
-64.2629,97.28327
-64.26439,97.28352
-64.26564,97.28377
-64.26639,97.28402
-64.26888,97.28427
-64.27012,97.28452
-64.27162,97.28476
-64.27261,97.28501
-64.27286,97.28526
-64.27336,97.28551
-64.27909,97.28576
-64.27934,97.28626
-64.28308,97.28651
-64.28408,97.28726
-64.28458,97.288
-64.28557,97.28825
-64.28607,97.2885
-64.28981,97.28875
-64.2928,97.2895
-64.2933,97.28975
-64.29629,97.29
-64.29853,97.29025
-64.29878,97.29074
-64.29903,97.29124
-64.30002,97.29149
-64.30027,97.29174
-64.30077,97.29199
-64.30202,97.29224
-64.30202,97.29249
-64.30401,97.29274
-64.30476,97.29299
-64.30526,97.29324
-64.30675,97.29349
-64.30825,97.29398
-64.31572,97.29423
-64.31821,97.29448
-64.3222,97.29473
-64.32394,97.29498
-64.32693,97.29523
-64.32718,97.29548
-64.33167,97.29573
-64.33291,97.29598
-64.33466,97.29623
-64.34089,97.29648
-64.34114,97.29672
-64.34238,97.29697
-64.34363,97.29747
-64.34488,97.29772
-64.34637,97.29797
-64.35036,97.29847
-64.3516,97.29872
-64.3521,97.29897
-64.35235,97.29996
-64.35509,97.30046
-64.35634,97.30096
-64.35808,97.30146
-64.35833,97.30196
-64.35933,97.30221
-64.36007,97.30246
-64.36032,97.30271
-64.36032,97.30295
-64.36257,97.30345
-64.36381,97.3042
-64.36406,97.30445
-64.36655,97.30545
-64.37154,97.3057
-64.37228,97.30644
-64.37253,97.30669
-64.37353,97.30694
-64.37378,97.30719
-64.37527,97.30744
-64.37627,97.30769
-64.37677,97.30794
-64.37951,97.30869
-64.38051,97.30893
-64.382,97.30918
-64.3825,97.30943
-64.38599,97.30968
-64.39247,97.31018
-64.39496,97.31093
-64.39645,97.31118
-64.39695,97.31143
-64.3972,97.31168
-64.3977,97.31192
-64.39919,97.31217
-64.40044,97.31267
-64.40094,97.31292
-64.40393,97.31317
-64.40393,97.31367
-64.40418,97.31392
-64.40418,97.31417
-64.40443,97.31442
-64.40468,97.31467
-64.40542,97.31516
-64.40567,97.31541
-64.40767,97.31566
-64.40866,97.31591
-64.40891,97.31616
-64.41215,97.31666
-64.41365,97.31691
-64.41714,97.31716
-64.41738,97.31741
-64.41863,97.31766
-64.42162,97.3179
-64.42262,97.31915
-64.42411,97.3194
-64.42586,97.31965
-64.42635,97.3199
-64.42735,97.32015
-64.42835,97.3204
-64.4291,97.32065
-64.42984,97.32089
-64.43258,97.32114
-64.43458,97.32139
-64.43483,97.32164
-64.43732,97.32214
-64.43856,97.32239
-64.44155,97.32264
-64.44479,97.32289
-64.44504,97.32314
-64.44554,97.32339
-64.44654,97.32364
-64.45152,97.32413
-64.45252,97.32438
-64.45401,97.32463
-64.45775,97.32488
-64.4585,97.32538
-64.45949,97.32563
-64.45974,97.32663
-64.46024,97.32687
-64.46273,97.32737
-64.46498,97.32787
-64.46523,97.32862
-64.46597,97.32887
-64.46622,97.32912
-64.46722,97.32962
-64.46797,97.32986
-64.46896,97.33036
-64.46946,97.33061
-64.46971,97.33086
-64.47021,97.33111
-64.4717,97.33136
-64.4727,97.33161
-64.4737,97.33211
-64.47569,97.33236
-64.47893,97.33261
-64.47918,97.33285
-64.48067,97.33335
-64.48342,97.33385
-64.48342,97.3341
-64.48391,97.3346
-64.48466,97.33485
-64.48616,97.3351
-64.48715,97.33535
-64.4884,97.3356
-64.4894,97.33584
-64.49089,97.33609
-64.49463,97.33634
-64.49513,97.33659
-64.49787,97.33684
-64.49936,97.33709
-64.50011,97.33734
-64.50036,97.33759
-64.50908,97.33784
-64.50983,97.33809
-64.51132,97.33834
-64.51356,97.33859
-64.51456,97.33884
-64.51606,97.33908
-64.5168,97.33958
-64.5178,97.33983
-64.51805,97.34008
-64.5188,97.34033
-64.52029,97.34058
-64.52403,97.34083
-64.52478,97.34133
-64.52503,97.34158
-64.52528,97.34183
-64.52553,97.34232
-64.52577,97.34257
-64.52602,97.34282
-64.52802,97.34307
-64.52852,97.34332
-64.53076,97.34357
-64.5345,97.34407
-64.53524,97.34432
-64.53599,97.34457
-64.53674,97.34482
-64.53724,97.34506
-64.53749,97.34531
-64.53998,97.34581
-64.54546,97.34606
-64.5482,97.34631
-64.55194,97.34656
-64.55244,97.34681
-64.55418,97.34706
-64.55468,97.34731
-64.55592,97.34756
-64.55717,97.34781
-64.55966,97.34805
-64.56041,97.3483
-64.56265,97.34855
-64.56315,97.3488
-64.5634,97.34905
-64.5639,97.3493
-64.56465,97.34955
-64.56514,97.35005
-64.56614,97.3503
-64.56714,97.35055
-64.56739,97.3508
-64.56788,97.35104
-64.56913,97.35129
-64.57063,97.35154
-64.57162,97.35179
-64.57287,97.35204
-64.57436,97.35229
-64.57436,97.35304
-64.57461,97.35329
-64.57511,97.35354
-64.57536,97.35379
-64.57536,97.35403
-64.57636,97.35428
-64.57685,97.35453
-64.57835,97.35478
-64.57885,97.35528
-64.57984,97.35578
-64.57984,97.35603
-64.58084,97.35628
-64.58408,97.35678
-64.58657,97.35702
-64.58757,97.35752
-64.58807,97.35777
-64.58832,97.35827
-64.58857,97.35852
-64.58981,97.35877
-64.59006,97.35902
-64.59156,97.35927
-64.59255,97.35952
-64.5943,97.36051
-64.5948,97.36076
-64.59779,97.36101
-64.59803,97.36126
-64.59928,97.36151
-64.60078,97.36176
-64.60127,97.36201
-64.60252,97.36226
-64.60277,97.363
-64.60352,97.36325
-64.6075,97.3635
-64.6085,97.36375
-64.6095,97.364
-64.61049,97.36425
-64.61074,97.3645
-64.61149,97.365
-64.61149,97.36525
-64.61274,97.36649
-64.61298,97.36674
-64.61498,97.36699
-64.61622,97.36724
-64.61672,97.36749
-64.61971,97.36799
-64.62046,97.36824
-64.62295,97.36849
-64.62495,97.36874
-64.62519,97.36973
-64.62569,97.36998
-64.62619,97.37023
-64.62794,97.37073
-64.63167,97.37098
-64.63242,97.37123
-64.63267,97.37173
-64.63466,97.37198
-64.63541,97.37247
-64.63666,97.37272
-64.6394,97.37297
-64.64164,97.37322
-64.64189,97.37347
-64.64214,97.37372
-64.64313,97.37422
-64.64388,97.37447
-64.64488,97.37472
-64.64637,97.37497
-64.64637,97.37521
-64.64737,97.37546
-64.64762,97.37571
-64.64862,97.37596
-64.64887,97.37621
-64.64936,97.37646
-64.6526,97.37671
-64.6531,97.37696
-64.6546,97.37746
-64.65709,97.37771
-64.65883,97.37796
-64.65958,97.37845
-64.65983,97.3787
-64.66058,97.37895
-64.66207,97.3792
